204,1,62
205,1,98
206,1,59
207,1,94
208,1,64
209,1,39
210,1,96
211,1,7
212,1,18
213,1,10
214,1,14
215,1,100
216,1,61
217,1,36
218,1,51
219,1,45
220,1,32
221,1,98
222,1,2
223,1,9
224,1,54
225,1,15
226,1,84
227,1,87
228,1,48
229,1,32
230,1,76
231,1,52
232,1,31
233,1,22
234,1,59
235,1,26
236,1,91
237,1,19
238,1,69
239,1,62
240,1,44
241,1,71
242,1,35
243,1,72
244,1,18
245,1,100
246,1,100
247,1,79
248,1,54
249,1,33
250,1,97
251,1,7
252,1,83
253,1,57
254,1,82
255,1,79
256,1,96
257,1,50
258,1,69
259,1,56
260,1,13
261,1,41
262,1,24
263,1,15
264,1,23
265,1,88
266,1,23
267,1,60
268,1,97
269,1,47
270,1,15
271,1,21
272,1,22
273,1,69
274,1,91
275,1,70
276,1,48
277,1,95
278,1,90
279,1,81
280,1,98
281,1,66
282,1,89
283,1,3
284,1,44
285,1,83
286,1,19
287,1,28
288,1,99
289,1,80
290,1,8
291,1,41
292,1,4
293,1,34
294,1,32
295,1,95
296,1,84
297,1,23
298,1,81
299,1,57
300,1,83
301,1,18
302,1,68
303,1,18
304,1,80
305,1,76
306,1,96
307,1,82
308,1,52
309,1,28
310,1,80
311,1,7
312,1,22
313,1,65
314,1,30
315,1,75
316,1,14
317,1,49
318,1,80
319,1,77
320,1,77
321,1,91
322,1,52
323,1,44
324,1,91
325,1,83
326,1,89
327,1,0
328,1,99
329,1,27
330,1,13
331,1,76
332,1,14
333,1,60
334,1,62
335,1,35
336,1,51
337,1,76
338,1,45
339,1,54
340,1,4
341,1,49
342,1,30
343,1,36
344,1,85
345,1,66
346,1,4
347,1,66
348,1,92
349,1,85
350,1,45
351,1,59
352,1,48
353,1,62
354,1,18
355,1,14
356,1,53
357,1,55
358,1,73
359,1,46
360,1,56
361,1,15
362,1,23
363,1,74
364,1,61
365,1,74
366,1,77
367,1,60
368,1,31
369,1,42
370,1,86
371,1,78
372,1,83
373,1,18
374,1,46
375,1,83
376,1,32
377,1,33
378,1,99
379,1,65
380,1,46
381,1,61
382,1,52
383,1,16
384,1,94
385,1,29
386,1,59
387,1,10
388,1,91
389,1,80
390,1,79
391,1,60
392,1,87
393,1,100
394,1,20
395,1,92
396,1,59
397,1,77
398,1,15
399,1,89
400,1,72
401,1,55
402,1,13
403,1,11
404,1,94
405,1,10
406,1,9
407,1,10
408,1,74
409,1,77
410,1,29
411,1,10
412,1,69
413,1,26
414,1,6
415,1,8
416,1,79
417,1,29
418,1,17
419,1,53
420,1,50
421,1,75
422,1,89
423,1,46
424,1,82
425,1,57
426,1,2
427,1,82
428,1,23
429,1,26
430,1,30
431,1,90
432,1,34
433,1,77
434,1,44
435,1,72
436,1,83
437,1,14
438,1,11
439,1,77
440,1,53
441,1,13
442,1,46
443,1,70
444,1,48
445,1,58
446,1,39
447,1,51
448,1,0
449,1,27
450,1,94
451,1,5
452,1,69
453,1,97
454,1,98
455,1,28
456,1,46
457,1,86
458,1,41
459,1,42
460,1,71
461,1,13
462,1,10
463,1,18
464,1,44
465,1,1
466,1,77
467,1,8
468,1,41
469,1,49
470,1,44
471,1,16
472,1,81
473,1,9
474,1,51
475,1,11
476,1,41
477,1,27
478,1,42
479,1,76
480,1,34
481,1,80
482,1,52
483,1,67
484,1,59
485,1,69
486,1,55
487,1,49
488,1,63
489,1,57
490,1,93
491,1,50
492,1,66
493,1,95
494,1,8
495,1,31
496,1,18
497,1,45
498,1,93
499,1,82
500,1,81
501,1,33
502,1,47
503,1,21
504,1,34
505,1,22
506,1,12
507,1,77
508,1,73
509,1,73
510,1,37
511,1,38
512,1,24
513,1,31
514,1,75
515,1,98
516,1,44
517,1,46
518,1,27
519,1,89
520,1,94
521,1,0
522,1,34
523,1,2
524,1,95
525,1,74
526,1,69
527,1,1
528,1,57
529,1,40
530,1,18
531,1,83
532,1,30
533,1,98
534,1,94
535,1,63
536,1,48
537,1,43
538,1,43
539,1,79
540,1,13
541,1,57
542,1,14
543,1,17
544,1,13
545,1,90
546,1,8
547,1,68
548,1,12
549,1,90
550,1,33
551,1,91
552,1,50
553,1,55
554,1,61
555,1,19
556,1,89
557,1,44
558,1,54
559,1,89
560,1,74
561,1,79
562,1,4
563,1,21
564,1,65
565,1,69
566,1,9
567,1,67
568,1,24
569,1,7
570,1,30
571,1,2
572,1,81
573,1,56
574,1,48
575,1,28
576,1,45
577,1,75
578,1,22
579,1,52
580,1,30
581,1,14
582,1,81
583,1,21
584,1,81
585,1,97
586,1,78
587,1,29
588,1,72
589,1,20
590,1,73
591,1,62
592,1,57
593,1,30
594,1,45
595,1,86
596,1,83
597,1,22
598,1,16
599,1,84
600,1,64
601,1,43
602,1,18
603,1,29
604,1,64
605,1,94
606,1,33
607,1,31
608,1,81
609,1,1
610,1,45
611,1,45
612,1,75
613,1,35
614,1,76
615,1,56
616,1,28
617,1,2
618,1,22
619,1,77
620,1,66
621,1,4
622,1,67
623,1,95
624,1,29
625,1,24
626,1,14
627,1,92
628,1,54
629,1,16
630,1,74
631,1,27
632,1,86
633,1,94
634,1,25
635,1,99
636,1,87
637,1,43
638,1,40
639,1,81
640,1,98
641,1,64
642,1,93
643,1,65
644,1,62
645,1,14
646,1,32
647,1,51
648,1,54
649,1,74
650,1,34
651,1,98
652,1,77
653,1,59
654,1,79
655,1,96
656,1,5
657,1,86
658,1,93
659,1,49
660,1,99
661,1,13
662,1,63
663,1,26
664,1,7
665,1,56
666,1,55
667,1,49
668,1,81
669,1,45
670,1,12
671,1,86
672,1,93
673,1,37
674,1,38
675,1,19
676,1,16
677,1,46
678,1,92
679,1,31
680,1,58
681,1,18
682,1,65
683,1,62
684,1,93
685,1,85
686,1,26
687,1,19
688,1,41
689,1,81
690,1,21
691,1,53
692,1,85
693,1,43
694,1,41
695,1,6
696,1,74
697,1,57
698,1,73
699,1,62
700,1,4
701,1,30
702,1,39
703,1,56
704,1,88
705,1,14
706,1,19
707,1,81
708,1,46
709,1,6
710,1,46
711,1,15
712,1,64
713,1,18
714,1,85
715,1,30
716,1,89
717,1,100
718,1,33
719,1,54
720,1,50
721,1,46
722,1,87
723,1,2
724,1,63
725,1,28
726,1,41
727,1,40
728,1,78
729,1,49
730,1,29
731,1,6
732,1,83
733,1,100
734,1,69
735,1,44
736,1,94
737,1,42
738,1,60
739,1,3
740,1,92
741,1,20
742,1,3
743,1,52
744,1,91
745,1,30
746,1,36
747,1,36
748,1,32
749,1,77
750,1,66
751,1,78
752,1,72
753,1,84
754,1,85
755,1,25
756,1,99
757,1,83
758,1,42
759,1,18
760,1,0
761,1,53
762,1,40
763,1,45
764,1,87
765,1,15
766,1,100
767,1,7
768,1,96
769,1,83
770,1,21
771,1,4
772,1,9
773,1,28
774,1,41
775,1,80
776,1,77
777,1,74
778,1,6
779,1,94
780,1,12
781,1,17
782,1,39
783,1,1
784,1,5
785,1,54
786,1,14
787,1,9
788,1,10
789,1,29
790,1,70
791,1,69
792,1,28
793,1,100
794,1,57
795,1,95
796,1,30
797,1,66
798,1,4
799,1,39
800,1,81
801,1,73
802,1,86
803,1,18
804,1,23
805,1,69
806,1,29
807,1,9
808,1,81
809,1,28
810,1,30
811,1,52
812,1,53
813,1,43
814,1,35
815,1,33
816,1,74
817,1,84
818,1,54
819,1,13
820,1,41
821,1,90
822,1,87
823,1,39
824,1,33
825,1,7
826,1,84
827,1,88
828,1,96
829,1,36
830,1,71
831,1,92
832,1,57
833,1,98
834,1,46
835,1,73
836,1,34
837,1,100
838,1,35
839,1,27
840,1,6
841,1,38
842,1,61
843,1,63
844,1,37
845,1,76
846,1,53
847,1,97
848,1,37
849,1,96
850,1,60
851,1,84
852,1,63
853,1,93
854,1,92
855,1,60
856,1,18
857,1,27
858,1,96
859,1,66
860,1,2
861,1,80
862,1,4
863,1,67
864,1,90
865,1,54
866,1,68
867,1,46
868,1,14
869,1,55
870,1,84
871,1,97
872,1,80
873,1,50
874,1,92
875,1,83
876,1,27
877,1,46
878,1,42
879,1,52
880,1,20
881,1,5
882,1,37
883,1,33
884,1,54
885,1,38
886,1,38
887,1,78
888,1,73
889,1,41
890,1,2
891,1,52
892,1,25
893,1,30
894,1,67
895,1,40
896,1,8
897,1,99
898,1,99
899,1,46
900,1,58
901,1,65
902,1,13
903,1,66
904,1,79
905,1,6
906,1,91
907,1,65
908,1,19
909,1,37
910,1,49
911,1,95
912,1,82
913,1,6
914,1,74
915,1,15
916,1,53
917,1,37
918,1,50
919,1,17
920,1,49
921,1,49
922,1,2
923,1,43
924,1,24
925,1,33
926,1,41
927,1,76
928,1,1
929,1,56
930,1,7
931,1,51
932,1,98
933,1,29
934,1,92
935,1,49
936,1,20
937,1,58
938,1,17
939,1,11
940,1,82
941,1,29
942,1,97
943,1,12
944,1,59
945,1,6
946,1,70
947,1,24
948,1,46
949,1,73
950,1,82
951,1,45
952,1,59
953,1,3
954,1,81
955,1,33
956,1,57
957,1,58
958,1,96
959,1,12
960,1,60
961,1,46
962,1,93
963,1,41
964,1,5
965,1,10
966,1,73
967,1,15
968,1,7
969,1,74
970,1,2
971,1,39
972,1,60
973,1,67
974,1,28
975,1,81
976,1,63
977,1,31
978,1,83
979,1,17
980,1,10
981,1,43
982,1,44
983,1,41
984,1,65
985,1,56
986,1,75
987,1,25
988,1,69
989,1,68
990,1,54
991,1,39
992,1,74
993,1,71
994,1,27
995,1,67
996,1,38
997,1,21
998,1,26
999,1,99
1000,1,61
1001,1,29
1002,1,17
1003,1,37
1004,1,39
1005,1,68
1006,1,35
1007,1,15
1008,1,91
1009,1,29
1010,1,63
1011,1,57
1012,1,40
1013,1,44
1014,1,18
1015,1,73
1016,1,33
1017,1,97
1018,1,57
1019,1,96
1020,1,35
1021,1,50
1022,1,22
1023,1,21
1024,1,47
1025,1,51
1026,1,73
1027,1,38
1028,1,54
1029,1,7
1030,1,70
1031,1,75
1032,1,52
1033,1,32
1034,1,53
1035,1,77
1036,1,23
1037,1,53
1038,1,99
1039,1,64
1040,1,19
1041,1,14
1042,1,79
1043,1,52
1044,1,17
1045,1,34
1046,1,8
1047,1,77
1048,1,16
1049,1,9
1050,1,15
1051,1,18
1052,1,51
1053,1,95
1054,1,25
1055,1,91
1056,1,58
1057,1,52
1058,1,5
1059,1,12
1060,1,67
1061,1,3
1062,1,45
1063,1,47
1064,1,19
1065,1,67
1066,1,18
1067,1,55
1068,1,9
1069,1,58
1070,1,4
1071,1,91
1072,1,57
1073,1,60
1074,1,45
1075,1,47
1076,1,30
1077,1,52
1078,1,35
1079,1,41
1080,1,34
1081,1,88
1082,1,70
1083,1,88
1084,1,67
1085,1,59
1086,1,61
1087,1,47
1088,1,61
1089,1,38
1090,1,2
1091,1,57
1092,1,75
1093,1,0
1094,1,66
1095,1,57
1096,1,21
1097,1,97
1098,1,57
1099,1,70
1100,1,57
1101,1,3
1102,1,80
1103,1,10
1104,1,86
1105,1,89
1106,1,39
1107,1,62
1108,1,65
1109,1,76
1110,1,91
1111,1,72
1112,1,20
1113,1,36
1114,1,32
1115,1,36
1116,1,2
1117,1,70
1118,1,27
1119,1,5
1120,1,27
1121,1,25
1122,1,9
1123,1,55
1124,1,4
1125,1,58
1126,1,77
1127,1,36
1128,1,33
1129,1,74
1130,1,90
1131,1,18
1132,1,3
1133,1,80
1134,1,23
1135,1,24
1136,1,40
1137,1,75
1138,1,67
1139,1,91
1140,1,46
1141,1,5
1142,1,15
1143,1,69
1144,1,27
1145,1,50
1146,1,100
1147,1,64
1148,1,87
1149,1,38
1150,1,19
1151,1,65
1152,1,11
1153,1,60
1154,1,36
1155,1,68
1156,1,91
1157,1,71
1158,1,82
1159,1,19
1160,1,15
1161,1,54
1162,1,79
1163,1,54
1164,1,3
1165,1,93
1166,1,59
1167,1,8
1168,1,97
1169,1,80
1170,1,68
1171,1,74
1172,1,67
1173,1,27
1174,1,98
1175,1,63
1176,1,92
1177,1,99
1178,1,67
1179,1,82
1180,1,11
1181,1,72
1182,1,22
1183,1,75
1184,1,33
1185,1,1
1186,1,69
1187,1,34
1188,1,99
1189,1,12
1190,1,58
1191,1,27
1192,1,30
1193,1,86
1194,1,22
1195,1,38
1196,1,48
1197,1,68
1198,1,35
1199,1,83
1200,1,69
1201,1,89
1202,1,6
1203,1,36
1204,1,40
1205,1,53
1206,1,78
1207,1,50
1208,1,71
1209,1,58
1210,1,42
1211,1,94
1212,1,58
1213,1,94
1214,1,81
1215,1,15
1216,1,52
1217,1,7
1218,1,37
1219,1,74
1220,1,89
1221,1,1
1222,1,70
1223,1,0
1224,1,43
1225,1,95
1226,1,1
1227,1,32
1228,1,25
1229,1,2
1230,1,24
1231,1,81
1232,1,70
1233,1,17
1234,1,38
1235,1,98
1236,1,36
1237,1,45
1238,1,96
1239,1,70
1240,1,77
1241,1,1
1242,1,50
1243,1,51
1244,1,37
1245,1,49
1246,1,11
1247,1,71
1248,1,2
1249,1,77
1250,1,23
1251,1,27
1252,1,29
1253,1,55
1254,1,24
1255,1,16
1256,1,94
1257,1,50
1258,1,82
1259,1,46
1260,1,18
1261,1,84
1262,1,32
1263,1,36
1264,1,83
1265,1,29
1266,1,79
1267,1,20
1268,1,82
1269,1,100
1270,1,34
1271,1,46
1272,1,28
1273,1,89
1274,1,100
1275,1,58
1276,1,8
1277,1,51
1278,1,4
1279,1,94
1280,1,64
1281,1,35
1282,1,48
1283,1,64
1284,1,13
1285,1,52
1286,1,94
1287,1,77
1288,1,63
1289,1,58
1290,1,90
1291,1,59
1292,1,94
1293,1,23
1294,1,64
1295,1,36
1296,1,65
1297,1,15
1298,1,56
1299,1,5
1300,1,42
1301,1,95
1302,1,6
1303,1,66
1304,1,47
1305,1,61
1306,1,6
1307,1,6
1308,1,99
1309,1,95
1310,1,33
1311,1,8
1312,1,90
1313,1,28
1314,1,69
1315,1,95
1316,1,53
1317,1,99
1318,1,54
1319,1,4
1320,1,49
1321,1,64
1322,1,36
1323,1,30
1324,1,57
1325,1,79
1326,1,10
1327,1,49
1328,1,70
1329,1,48
1330,1,94
1331,1,25
1332,1,13
1333,1,43
1334,1,40
1335,1,9
1336,1,94
1337,1,55
1338,1,7
1339,1,48
1340,1,17
1341,1,87
1342,1,77
1343,1,87
1344,1,96
1345,1,20
1346,1,20
1347,1,6
1348,1,72
1349,1,9
1350,1,67
1351,1,20
1352,1,100
1353,1,74
1354,1,55
1355,1,84
1356,1,27
1357,1,71
1358,1,74
1359,1,2
1360,1,30
1361,1,93
1362,1,25
1363,1,66
1364,1,3
1365,1,87
1366,1,25
1367,1,100
1368,1,75
1369,1,20
1370,1,34
1371,1,65
1372,1,3
1373,1,69
1374,1,10
1375,1,87
1376,1,54
1377,1,100
1378,1,85
1379,1,98
1380,1,91
1381,1,32
1382,1,8
1383,1,67
1384,1,31
1385,1,99
1386,1,98
1387,1,78
1388,1,49
1389,1,43
1390,1,54
1391,1,26
1392,1,48
1393,1,3
1394,1,58
1395,1,5
1396,1,35
1397,1,92
1398,1,56
1399,1,71
1400,1,72
1401,1,74
1402,1,93
1403,1,42
1404,1,27
1405,1,59
1406,1,64
1407,1,59
1408,1,43
1409,1,69
1410,1,48
1411,1,51
1412,1,53
1413,1,81
1414,1,9
1415,1,49
1416,1,96
1417,1,40
1418,1,59
1419,1,13
1420,1,78
1421,1,99
1422,1,48
1423,1,62
1424,1,93
1425,1,76
1426,1,95
1427,1,77
1428,1,51
1429,1,59
1430,1,49
1431,1,48
1432,1,97
1433,1,34
1434,1,0
1435,1,87
1436,1,52
1437,1,13
1438,1,51
1439,1,64
1440,1,6
1441,1,46
1442,1,18
1443,1,9
1444,1,3
1445,1,75
1446,1,98
1447,1,31
1448,1,86
1449,1,79
1450,1,57
1451,1,7
1452,1,8
1453,1,8
1454,1,79
1455,1,53
1456,1,86
1457,1,80
1458,1,4
1459,1,46
1460,1,63
1461,1,14
1462,1,70
1463,1,66
1464,1,50
1465,1,91
1466,1,17
1467,1,44
1468,1,15
1469,1,4
1470,1,58
1471,1,98
1472,1,56
1473,1,96
1474,1,89
1475,1,97
1476,1,5
1477,1,89
1478,1,55
1479,1,30
1480,1,95
1481,1,37
1482,1,60
1483,1,63
1484,1,4
1485,1,53
1486,1,38
1487,1,11
1488,1,7
1489,1,79
1490,1,37
1491,1,75
1492,1,70
1493,1,68
1494,1,23
1495,1,80
1496,1,65
1497,1,29
1498,1,22
1499,1,90
1500,1,84
1501,1,99
1502,1,40
1503,1,73
1504,1,84
1505,1,8
1506,1,54
1507,1,32
1508,1,3
1509,1,18
1510,1,32
1511,1,70
1512,1,43
1513,1,37
1514,1,20
1515,1,45
1516,1,32
1517,1,75
1518,1,31
1519,1,12
1520,1,44
1521,1,19
1522,1,62
1523,1,89
1524,1,57
1525,1,88
1526,1,25
1527,1,6
1528,1,24
1529,1,14
1530,1,46
1531,1,72
1532,1,43
1533,1,94
1534,1,56
1535,1,7
1536,1,76
1537,1,55
1538,1,85
1539,1,31
1540,1,45
1541,1,39
1542,1,78
1543,1,72
1544,1,30
1545,1,25
1546,1,51
1547,1,4
1548,1,64
1549,1,74
1550,1,80
1551,1,31
1552,1,42
1553,1,82
1554,1,12
1555,1,34
1556,1,10
1557,1,88
1558,1,94
1559,1,13
1560,1,61
1561,1,41
1562,1,0
1563,1,66
1564,1,55
1565,1,30
1566,1,85
1567,1,3
1568,1,7
1569,1,73
1570,1,66
1571,1,62
1572,1,45
1573,1,82
1574,1,1
1575,1,71
1576,1,39
1577,1,58
1578,1,30
1579,1,59
1580,1,9
1581,1,55
1582,1,93
1583,1,18
1584,1,15
1585,1,54
1586,1,90
1587,1,19
1588,1,47
1589,1,12
1590,1,28
1591,1,37
1592,1,8
1593,1,98
1594,1,40
1595,1,16
1596,1,43
1597,1,76
1598,1,66
1599,1,38
1600,1,65
1601,1,10
1602,1,93
1603,1,39
1604,1,58
1605,1,23
1606,1,25
1607,1,47
1608,1,10
1609,1,48
1610,1,25
1611,1,45
1612,1,58
1613,1,68
1614,1,61
1615,1,88
1616,1,25
1617,1,90
1618,1,66
1619,1,12
1620,1,52
1621,1,84
1622,1,0
1623,1,70
1624,1,64
1625,1,72
1626,1,92
1627,1,25
1628,1,40
1629,1,52
1630,1,98
1631,1,25
1632,1,10
1633,1,10
1634,1,27
1635,1,78
1636,1,11
1637,1,64
1638,1,100
1639,1,50
1640,1,76
1641,1,60
1642,1,100
1643,1,22
1644,1,82
1645,1,50
1646,1,49
1647,1,91
1648,1,94
1649,1,91
1650,1,59
1651,1,75
1652,1,8
1653,1,57
1654,1,1
1655,1,53
1656,1,31
1657,1,64
1658,1,76
1659,1,35
1660,1,25
1661,1,15
1662,1,27
1663,1,42
1664,1,24
1665,1,94
1666,1,0
1667,1,34
1668,1,62
1669,1,60
1670,1,89
1671,1,85
1672,1,29
1673,1,59
1674,1,70
1675,1,99
1676,1,37
1677,1,44
1678,1,63
1679,1,81
1680,1,5
1681,1,21
1682,1,1
1683,1,68
1684,1,71
1685,1,98
1686,1,45
1687,1,72
1688,1,54
1689,1,62
1690,1,48
1691,1,49
1692,1,72
1693,1,38
1694,1,87
1695,1,39
1696,1,83
1697,1,58
1698,1,27
1699,1,9
1700,1,14
1701,1,5
1702,1,23
1703,1,14
1704,1,7
1705,1,7
1706,1,21
1707,1,85
1708,1,58
1709,1,6
1710,1,46
1711,1,20
1712,1,36
1713,1,22
1714,1,21
1715,1,34
1716,1,90
1717,1,85
1718,1,7
1719,1,15
1720,1,28
1721,1,74
1722,1,96
1723,1,77
1724,1,29
1725,1,78
1726,1,17
1727,1,82
1728,1,52
1729,1,51
1730,1,68
1731,1,50
1732,1,99
1733,1,98
1734,1,80
1735,1,58
1736,1,13
1737,1,29
1738,1,54
1739,1,97
1740,1,41
1741,1,7
1742,1,37
1743,1,22
1744,1,73
1745,1,26
1746,1,70
1747,1,9
1748,1,78
1749,1,16
1750,1,51
1751,1,65
1752,1,36
1753,1,98
1754,1,23
1755,1,43
1756,1,24
1757,1,46
1758,1,88
1759,1,16
1760,1,25
1761,1,84
1762,1,9
1763,1,6
1764,1,87
1765,1,46
1766,1,35
1767,1,40
1768,1,69
1769,1,93
1770,1,95
1771,1,64
1772,1,67
1773,1,91
1774,1,13
1775,1,80
1776,1,92
1777,1,10
1778,1,58
1779,1,69
1780,1,9
1781,1,42
1782,1,25
1783,1,73
1784,1,39
1785,1,98
1786,1,12
1787,1,73
1788,1,12
1789,1,94
1790,1,56
1791,1,72
1792,1,29
1793,1,20
1794,1,52
1795,1,98
1796,1,2
1797,1,56
1798,1,89
1799,1,38
1800,1,42
1801,1,95
1802,1,10
1803,1,53
1804,1,29
1805,1,88
1806,1,44
1807,1,0
1808,1,9
1809,1,71
1810,1,7
1811,1,84
1812,1,20
1813,1,61
1814,1,66
1815,1,2
1816,1,48
1817,1,30
1818,1,67
1819,1,44
1820,1,34
1821,1,32
1822,1,59
1823,1,53
1824,1,57
1825,1,82
1826,1,19
1827,1,24
1828,1,73
1829,1,8
1830,1,57
1831,1,78
1832,1,94
1833,1,62
1834,1,13
1835,1,87
1836,1,59
1837,1,78
1838,1,31
1839,1,41
1840,1,81
1841,1,5
1842,1,93
1843,1,48
1844,1,45
1845,1,94
1846,1,43
1847,1,5
1848,1,91
1849,1,90
1850,1,99
1851,1,45
1852,1,34
1853,1,48
1854,1,23
1855,1,11
1856,1,12
1857,1,86
1858,1,62
1859,1,40
1860,1,17
1861,1,96
1862,1,49
1863,1,74
1864,1,53
1865,1,1
1866,1,0
1867,1,53
1868,1,59
1869,1,90
1870,1,79
1871,1,85
1872,1,50
1873,1,15
1874,1,60
1875,1,71
1876,1,24
1877,1,46
1878,1,16
1879,1,36
1880,1,0
1881,1,15
1882,1,1
1883,1,47
1884,1,14
1885,1,79
1886,1,44
1887,1,2
1888,1,48
1889,1,27
1890,1,59
1891,1,22
1892,1,36
1893,1,68
1894,1,30
1895,1,82
1896,1,100
1897,1,65
1898,1,3
1899,1,52
1900,1,67
1901,1,23
1902,1,77
1903,1,23
1904,1,87
1905,1,46
1906,1,4
1907,1,26
1908,1,72
1909,1,87
1910,1,54
1911,1,87
1912,1,67
1913,1,44
1914,1,8
1915,1,3
1916,1,54
1917,1,37
1918,1,74
1919,1,86
1920,1,30
1921,1,57
1922,1,49
1923,1,67
1924,1,6
1925,1,45
1926,1,4
1927,1,76
1928,1,77
1929,1,70
1930,1,97
1931,1,83
1932,1,31
1933,1,56
1934,1,83
1935,1,20
1936,1,23
1937,1,26
1938,1,91
1939,1,9
1940,1,14
1941,1,90
1942,1,13
1943,1,98
1944,1,62
1945,1,69
1946,1,67
1947,1,34
1948,1,97
1949,1,93
1950,1,34
1951,1,75
1952,1,50
1953,1,15
1954,1,68
1955,1,57
1956,1,64
1957,1,95
1958,1,33
1959,1,48
1960,1,40
1961,1,47
1962,1,84
1963,1,14
1964,1,39
1965,1,4
1966,1,92
1967,1,87
1968,1,13
1969,1,74
1970,1,64
1971,1,88
1972,1,82
1973,1,94
1974,1,68
1975,1,73
1976,1,49
1977,1,4
1978,1,18
1979,1,91
1980,1,90
1981,1,69
1982,1,83
1983,1,77
1984,1,45
1985,1,4
1986,1,67
1987,1,55
1988,1,75
1989,1,92
1990,1,82
1991,1,7
1992,1,84
1993,1,74
1994,1,47
1995,1,100
1996,1,36
1997,1,43
1998,1,71
1999,1,16
2000,1,0
2001,1,93
2002,1,83
2003,1,74
2004,1,95
2005,1,45
2006,1,3
2007,1,87
2008,1,90
2009,1,82
2010,1,91
2011,1,51
2012,1,15
2013,1,87
2014,1,53
2015,1,4
2016,1,97
2017,1,13
2018,1,68
2019,1,9
2020,1,36
2021,1,45
2022,1,42
2023,1,90
2024,1,48
2025,1,0
2026,1,50
2027,1,45
2028,1,40
2029,1,67
2030,1,2
2031,1,60
2032,1,85
2033,1,38
2034,1,1
2035,1,22
2036,1,37
2037,1,57
2038,1,55
2039,1,34
2040,1,98
2041,1,88
2042,1,6
2043,1,80
2044,1,57
2045,1,6
2046,1,3
2047,1,43
2048,1,18
2049,1,82
2050,1,30
2051,1,43
2052,1,62
2053,1,66
2054,1,78
2055,1,9
2056,1,59
2057,1,70
2058,1,50
2059,1,82
2060,1,4
2061,1,18
2062,1,13
2063,1,11
2064,1,70
2065,1,78
2066,1,89
2067,1,21
2068,1,52
2069,1,43
2070,1,36
2071,1,48
2072,1,95
2073,1,18
2074,1,37
2075,1,6
2076,1,21
2077,1,36
2078,1,63
2079,1,52
2080,1,43
2081,1,55
2082,1,77
2083,1,34
2084,1,26
2085,1,18
2086,1,11
2087,1,78
2088,1,6
2089,1,31
2090,1,68
2091,1,2
2092,1,43
2093,1,13
2094,1,71
2095,1,43
2096,1,29
2097,1,51
2098,1,11
2099,1,32
2100,1,21
2101,1,65
2102,1,68
2103,1,100
2104,1,4
2105,1,79
2106,1,31
2107,1,48
2108,1,96
2109,1,99
2110,1,84
2111,1,63
2112,1,72
2113,1,65
2114,1,73
2115,1,42
2116,1,72
2117,1,32
2118,1,11
2119,1,84
2120,1,76
2121,1,67
2122,1,8
2123,1,99
2124,1,18
2125,1,69
2126,1,70
2127,1,33
2128,1,56
2129,1,52
2130,1,44
2131,1,30
2132,1,82
2133,1,13
2134,1,95
2135,1,43
2136,1,98
2137,1,74
2138,1,41
2139,1,26
2140,1,77
2141,1,49
2142,1,88
